"Symbol","ShortName","ListedDate","InstitutionID","CoFullName","IndustryCode","IndustryName","FirstSTDate","FirstSTReason","SurvivalTimeofFirstST"
"688252","天德钰","2022-09-27","10546992","深圳天德钰科技股份有限公司","I65","软件和信息技术服务业","","",""
"688253","英诺特","2022-07-28","10534999","北京英诺特生物技术股份有限公司","C27","医药制造业","","",""
"688255","凯尔达","2021-10-25","10368407","杭州凯尔达焊接机器人股份有限公司","C34","通用设备制造业","","",""
"688256","寒武纪","2020-07-20","10494077","中科寒武纪科技股份有限公司","I65","软件和信息技术服务业","","",""
"688257","新锐股份","2021-10-27","10204433","苏州新锐合金工具股份有限公司","C32","有色金属冶炼及压延加工业","","",""
"688258","卓易信息","2019-12-09","10428151","江苏卓易信息科技股份有限公司","I65","软件和信息技术服务业","","",""
"688259","创耀科技","2022-01-12","10486486","创耀(苏州)通信科技股份有限公司","I65","软件和信息技术服务业","","",""
"688260","昀冢科技","2021-04-06","10496679","苏州昀冢电子科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688261","东微半导","2022-02-10","10467440","苏州东微半导体股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688262","国芯科技","2022-01-06","10341770","苏州国芯科技股份有限公司","I65","软件和信息技术服务业","","",""
"688265","南模生物","2021-12-28","10374096","上海南方模式生物科技股份有限公司","M73","研究和试验发展","","",""
"688266","泽璟制药","2020-01-23","10329594","苏州泽璟生物制药股份有限公司","C27","医药制造业","","",""
"688267","中触媒","2022-02-16","10371955","中触媒新材料股份有限公司","C26","化学原料及化学制品制造业","","",""
"688268","华特气体","2019-12-26","10404007","广东华特气体股份有限公司","C26","化学原料及化学制品制造业","","",""
"688269","凯立新材","2021-06-09","10284836","西安凯立新材料股份有限公司","C26","化学原料及化学制品制造业","","",""
"688270","臻镭科技","2022-01-27","10527965","浙江臻镭科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688271","联影医疗","2022-08-22","10474491","上海联影医疗科技股份有限公司","C35","专用设备制造业","","",""
"688272","富吉瑞","2021-10-18","10524463","北京富吉瑞光电科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2023-04-27","经营受损","1.52"
"688273","麦澜德","2022-08-11","10546909","南京麦澜德医疗科技股份有限公司","C35","专用设备制造业","","",""
"688275","万润新能","2022-09-29","10553933","湖北万润新能源科技股份有限公司","C26","化学原料及化学制品制造业","","",""
"688276","百克生物","2021-06-25","10107881","长春百克生物科技股份公司","C27","医药制造业","","",""
"688277","天智航","2020-07-07","10235635","北京天智航医疗科技股份有限公司","C35","专用设备制造业","","",""
"688278","特宝生物","2020-01-17","10450372","厦门特宝生物工程股份有限公司","C27","医药制造业","","",""
"688279","峰岹科技","2022-04-20","10323428","峰岹科技(深圳)股份有限公司","I65","软件和信息技术服务业","","",""
"688280","精进电动","2021-10-27","10429360","精进电动科技股份有限公司","C36","汽车制造业","","",""
"688281","华秦科技","2022-03-07","10476306","陕西华秦科技实业股份有限公司","C41","其他制造业","","",""
"688282","*ST 导航","2022-03-18","10523227","北京理工导航控制科技股份有限公司","C39","计算机、通信和其他电子设备制造业","2024-05-06","经营受损","2.14"
"688283","坤恒顺维","2022-02-15","10382668","成都坤恒顺维科技股份有限公司","C40","仪器仪表制造业","","",""
"688285","高铁电气","2021-10-20","10113144","中铁高铁电气装备股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"688286","敏芯股份","2020-08-10","10441063","苏州敏芯微电子技术股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688287","ST 观典","2022-05-25","10145687","观典防务技术股份有限公司","M75","科技推广和应用服务业","2024-11-04","经营受损","2.45"
"688288","鸿泉物联","2019-11-06","10427318","杭州鸿泉物联网技术股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688289","圣湘生物","2020-08-28","10464180","圣湘生物科技股份有限公司","C27","医药制造业","","",""
"688290","景业智能","2022-04-29","10547026","杭州景业智能科技股份有限公司","C35","专用设备制造业","","",""
"688291","金橙子","2022-10-26","10394080","北京金橙子科技股份有限公司","I65","软件和信息技术服务业","","",""
"688292","浩瀚深度","2022-08-18","10160176","北京浩瀚深度信息技术股份有限公司","I65","软件和信息技术服务业","","",""
"688293","奥浦迈","2022-09-02","10475997","上海奥浦迈生物科技股份有限公司","M73","研究和试验发展","","",""
"688295","中复神鹰","2022-04-06","10475680","中复神鹰碳纤维股份有限公司","C28","化学纤维制造业","","",""
"688296","和达科技","2021-07-27","10140679","浙江和达科技股份有限公司","I65","软件和信息技术服务业","","",""
"688297","中无人机","2022-06-29","10233061","中航(成都)无人机系统股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"688298","东方生物","2020-02-05","10452802","浙江东方基因生物制品股份有限公司","C27","医药制造业","","",""
"688299","长阳科技","2019-11-06","10393169","宁波长阳科技股份有限公司","C29","橡胶和塑料制品业","","",""
"688300","联瑞新材","2019-11-15","10140775","江苏联瑞新材料股份有限公司","C30","非金属矿物制品业","","",""
"688301","奕瑞科技","2020-09-18","10365212","奕瑞电子科技集团股份有限公司","C35","专用设备制造业","","",""
"688302","海创药业","2022-04-12","10542798","海创药业股份有限公司","C27","医药制造业","","",""
"688303","大全能源","2021-07-22","10380377","新疆大全新能源股份有限公司","C38","电气机械及器材制造业","","",""
"688305","科德数控","2021-07-09","10524430","科德数控股份有限公司","C34","通用设备制造业","","",""
"688306","均普智能","2022-03-22","10485442","宁波均普智能制造股份有限公司","C35","专用设备制造业","","",""
"688307","中润光学","2023-02-16","10561191","嘉兴中润光学科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688308","欧科亿","2020-12-10","10443298","株洲欧科亿数控精密刀具股份有限公司","C33","金属制品业","","",""
"688309","恒誉环保","2020-07-14","10376748","济南恒誉环保科技股份有限公司","C35","专用设备制造业","2022-04-28","经营受损","1.79"
"688310","迈得医疗","2019-12-03","10210705","迈得医疗工业设备股份有限公司","C35","专用设备制造业","","",""
"688311","盟升电子","2020-07-31","10495819","成都盟升电子技术股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688312","燕麦科技","2020-06-08","10448269","深圳市燕麦科技股份有限公司","C35","专用设备制造业","","",""
"688313","仕佳光子","2020-08-12","10370516","河南仕佳光子科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688314","康拓医疗","2021-05-18","10498606","西安康拓医疗技术股份有限公司","C35","专用设备制造业","","",""
"688315","诺禾致源","2021-04-13","10423707","北京诺禾致源科技股份有限公司","M74","专业技术服务业","","",""
"688316","青云科技","2021-03-16","10298007","北京青云科技集团股份有限公司","I65","软件和信息技术服务业","","",""
"688317","之江生物","2021-01-18","10283398","上海之江生物科技股份有限公司","C27","医药制造业","","",""
"688318","财富趋势","2020-04-27","10114010","深圳市财富趋势科技股份有限公司","I65","软件和信息技术服务业","","",""
"688319","欧林生物","2021-06-08","10149617","成都欧林生物科技股份有限公司","C27","医药制造业","","",""
"688320","禾川科技","2022-04-28","10222889","浙江禾川科技股份有限公司","C40","仪器仪表制造业","","",""
"688321","微芯生物","2019-08-12","10335026","深圳微芯生物科技股份有限公司","C27","医药制造业","","",""
"688322","奥比中光","2022-07-07","10472523","奥比中光科技集团股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688323","瑞华泰","2021-04-28","10525094","深圳瑞华泰薄膜科技股份有限公司","C29","橡胶和塑料制品业","","",""
"688325","赛微微电","2022-04-22","10545947","广东赛微微电子股份有限公司","I65","软件和信息技术服务业","","",""
"688326","经纬恒润","2022-04-19","10542602","北京经纬恒润科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688327","云从科技","2022-05-27","10526748","云从科技集团股份有限公司","I65","软件和信息技术服务业","","",""
"688328","深科达","2021-03-09","10138131","深圳市深科达智能装备股份有限公司","C35","专用设备制造业","","",""
"688329","艾隆科技","2021-03-29","10235617","苏州艾隆科技股份有限公司","C35","专用设备制造业","","",""
"688330","宏力达","2020-10-15","10444908","上海宏力达信息技术股份有限公司","C38","电气机械及器材制造业","","",""
"688331","荣昌生物","2022-03-31","10505905","荣昌生物制药(烟台)股份有限公司","C27","医药制造业","","",""
"688332","中科蓝讯","2022-07-15","10501274","深圳市中科蓝讯科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"688333","铂力特","2019-07-22","10458839","西安铂力特增材技术股份有限公司","C34","通用设备制造业","","",""
"688334","西高院","2023-06-19","10362368","西安高压电器研究院股份有限公司","","","","",""
"688335","复洁环保","2020-08-17","10370962","上海复洁环保科技股份有限公司","C35","专用设备制造业","","",""
"688336","三生国健","2020-07-22","10149968","三生国健药业(上海)股份有限公司","C27","医药制造业","","",""
